topic,evidence_1,evidence_2,evidence_1_stance,evidence_2_stance,evidence_1_detection_score,evidence_2_detection_score
We should prohibit corporal punishment,"Some humans-service professionals claim that cultural norms that sanction physical punishment are one of the causes of child abuse, and have undertaken campaigns to redefine such norms [REF].","Principal Mr Shelton Perkins is a believer in using the strap, a form of corporal punishment, when other methods to instil discipline have failed [REF].",PRO,CON,0.6319666504859924,0.2610290050506592
We should abolish the monarchy,"Moreover, Leonardo Bruni (1370-1444) asserted, based on Tacitus's pronouncements in the introduction to the Histories, that republican government made better men, whereas monarchy was inimical to human virtue (see Tacitean studies).",The monarchy currently remains secure in the United Kingdom with MORI Polls in the opening years of the 21st century showing support for retaining the monarchy stable at around 80% of people [REF].,PRO,CON,0.2374625355005264,0.3684761226177216
We should legalize prostitution,"The proponents of the abolitionist view hold that prostitution is a practice which ultimately leads to the mental, emotional and physical destruction of the women who engage in it, and, as such, it should be abolished.","Liquor, gambling, and prostitution were ubiquitous, supported in Seattle by one of the city's founders, David Swinson ""Doc"" Maynard, who believed that well-run prostitution could be a functional part of the economy.",CON,PRO,0.8026291728019714,0.588632345199585
We should legalize polygamy,One of the conditions for granting Utah and other western territories statehood was that a ban on polygamy be written into the state constitution.,"In modern times a minority of Roman Catholic theologians have argued that polygamy, though not ideal, can be a legitimate form of Christian marriage in certain regions, in particular Africa [REF].",CON,PRO,0.6129679679870605,0.8563267588615417
We should ban fishing,"Research has shown that aquarium fishing activities significantly impact the populations of anemones and anemonefish by drastically reducing the densities of each in exploited areas,[REF] and could also negatively impact anemone shrimp, and any organisms obligately associated with sea anemones.",The Tanana Chiefs Conference of Alaska and the Lac du Flambeau Bank of Lake Superior Chippewa of Wisconsin have already included hunting and fishing as work activities for purposes of welfare distribution [REF].,PRO,CON,0.8246623277664185,0.4293122589588165
We should abandon coal mining,"The West Virginia Office of Miners' Health, Safety and Training stated that West Virginia coal mines were safe following the tremors [REF].","Historically, coal mining has been a very dangerous activity and the list of historical coal mining disasters is a long one.",CON,PRO,0.6609603762626648,0.1698907613754272
We should further exploit wind turbines,"Another study published in Atmospheric Chemistry and Physics suggested that using wind turbines to meet 10 percent of global energy demand in 2100 could actually have a warming effect, causing temperatures to rise by in the regions on land where the wind farms are installed, including a smaller increase in areas beyond those regions.","In 2010, there were plans for GE to develop five wind turbines to generate 20 megawatts of power by 2012 with plans to generate 1,000 megawatts by 2020; one proposal called for ""gearless turbines"" with 176-long blades helped along with magnets [REF].",CON,PRO,0.8844490051269531,0.6788483262062073
We should prohibit corporal punishment,"Like the Roman educator Quintilian, Erasmus was against corporal punishment for unruly students.",30% agreed that physical punishment should be part of child discipline.,PRO,CON,0.3510854542255401,0.4867983758449554
We should legalize polygamy,Critics of polygamy in the early LDS Church claim that church leaders established the practice of polygamy in order to further their immoral desires for sexual gratification with multiple sexual partners [REF].,"A 2005 report by the Alberta Civil Liberties Research Centre recommended that Canada decriminalize polygamy, stating: ""Criminalization is not the most effective way of dealing with gender inequality in polygamous and plural union relationships.",CON,PRO,0.6472499966621399,0.8635582923889159
We should subsidize condoms,"Some senior Catholic authorities, such as Belgian Cardinal Emeritus Godfried Danneels, believe the Catholic Church should support condoms used to prevent serious diseases such as AIDS, because non-use is tantamount to murder.","Dr. Bernardo Villegas cites the work of Dr. Edward C. Green, Director of Harvard's AIDS Prevention Center to say that more condoms promote the spread of AIDS.",PRO,CON,0.872089147567749,0.8423066139221191
We should legalize cannabis,"A 2008 study suggested that long-term, heavy cannabis use (over five joints daily for more than ten years) are associated with structural abnormalities in the hippocampus and amygdala areas of the brain [REF].",Some studies have shown that use of cannabis results in the growth of new nerve cells in the hippocampus from both embryonic and adult stem cells.,CON,PRO,0.858632504940033,0.6988546848297119
We should legalize polygamy,"Zhirinovsky made his first proposal to legalize polygamy as early as 1993, after Kadyrov's declaration that he would introduce an amendment to legalize polygyny for all Russian citizens [REF].","Sarah Pratt, first wife of Mormon Apostle Orson Pratt, in an outspoken critique of Mormon polygamy said that [polygamy] completely demoralizes good men and makes bad men correspondingly worse.",PRO,CON,0.7786004543304443,0.7664263248443604
We should legalize prostitution,A law proposal [REF] was introduced in the House of Representatives of the Netherlands in 2009 and amended in 2010 which would ban prostitution by people younger than 21.,"Although all forms of sexual activity outside of marriage were regarded as sinful by the Roman Catholic Church, prostitution was tolerated because it was held to prevent the greater evils of rape, sodomy, and masturbation (McCall, 1979).",CON,PRO,0.83881014585495,0.4384469389915466
We should legalize cannabis,"Citing more potent strains and increased ""cannabis-related health damage"", Mr. Costa proclaimed that ""the harmful characteristics of cannabis are no longer that different from those of other plant-based drugs such as cocaine and heroin.""[REF]","Clinical trials conducted by the American Marijuana Policy Project, have shown the efficacy of cannabis as a treatment for cancer and AIDS patients, who often suffer from clinical depression, and from nausea and resulting weight loss due to chemotherapy and other aggressive treatments [REF].",CON,PRO,0.8509694337844849,0.7999671697616577
We should legalize prostitution,The PRC rejects the argument that prostitution is an unremarkable transaction between consenting individuals and that prohibition laws constitute a violation of civil liberties.,"The Austrian Federal Ministry of the Interior considers the illegal prostitution as a problem because it comes along with crimes like human trafficking, pimping and rape.",PRO,CON,0.849384069442749,0.7224407196044922
We should legalize cannabis,The study also demonstrated a link between an increase in cannabis use and incidences of testicular cancer in men since the 1950s [REF].,"According to the UK medical journal The Lancet, Cannabis has a lower rate of dependence compared to both nicotine and alcohol [REF].",CON,PRO,0.7430889010429382,0.9162986874580384
We should ban partial birth abortions,"Obama voted against the Partial-Birth Abortion Ban Act, saying ""On an issue like partial birth abortion, I strongly believe that the state can properly restrict late-term abortions.","Also in his first year as governor Huckabee signed a partial birth abortion ban and a $7.6 Million Smart Start program for primary school students to learn ""the basic skills of reading, math, and character.""",CON,PRO,0.914128601551056,0.5871685147285461
We should introduce school vouchers,"In Zelman v. Simmons-Harris, 536 U.S. 639 (2002), the Supreme Court of the United States held that school vouchers could be used to pay for education in sectarian schools without violating the Establishment Clause of the First Amendment.","The Alliance for the Separation of School & State opposes education vouchers on the grounds that ""if vouchers become commonplace, private and religious schools will become more and more like public schools.""[REF]",PRO,CON,0.8184248208999634,0.7557459473609924
We should abolish the monarchy,"The popularity of the monarchy exploded after the wedding, and a SIFO showed that more than 70% of the Swedes supported the monarchy and only 16% wanted to abandon it.","At the first session of the Constituent Assembly on 28 May, it voted to declare Nepal a federal democratic republic, thereby abolishing the monarchy.",CON,PRO,0.1926692724227905,0.5258006453514099
Abstinence-only sex education should be mandatory,"To date, no published studies of abstinence-only programs have found consistent and significant program effects on delaying the onset of intercourse [REF].",A U.S. federal government-promoted abstinence-only program was aimed at teens in 1981 in order to discourage premarital sex and unwanted pregnancies.,CON,PRO,0.5867758989334106,0.6766015291213989
We should abandon coal mining,"The West Virginia Office of Miners' Health, Safety and Training stated that West Virginia coal mines were safe following the tremors [REF].","In 1988 the International Joint Commission, ruled that a proposed open pit coal mine would violate the 1909 Boundary Waters Treaty.",CON,PRO,0.6609603762626648,0.5560877323150635
We should subsidize biofuels,"Responsible commercialization of biofuels represents an opportunity to enhance sustainable economic prospects in Africa, Latin America and Asia [REF].",Environmental campaigner George Monbiot has argued for a 5-year freeze on biofuels while their impact on poor communities and the environment is assessed [REF].,PRO,CON,0.5784138441085815,0.4901556074619293
We should subsidize biofuels,"In October 2008, Peter Brabeck-Letmathe, chairman and former chief executive of Nestlé, warned that the production of biofuels will further deplete the world's water supply.","Research, by David Tilman, ecologist at the University of Minnesota, suggests that ""biofuels made from high-diversity mixtures of prairie plants can reduce global warming by removing carbon dioxide from the atmosphere.",CON,PRO,0.8446466326713562,0.937777042388916
We should increase gun control,"Scozzafava opposes gun control and has a lifetime ""A"" rating from the National Rifle Association [REF].","Greene supported stricter firearms controls, and announced plans to introduce a bill creating a national firearms registry in late 1991.",CON,PRO,0.7011815905570984,0.6764349937438965
We should end affirmative action,The Center for Individual Rights has asked the U.S. Sixth Circuit Court of Appeals to overturn Judge Lawson's ruling and force the universities to adhere to the ban on affirmative action immediately [REF].,"As President of the Texas State Bar, Miers supported affirmative action, going so far as to continue a quota system for women and ethnic minorities practicing law in the state [REF].",PRO,CON,0.5461090207099915,0.7307539582252502
We should legalize polygamy,"In the US, the Libertarian Party supports complete decriminalization of polygamy as part of a general belief that the government should not regulate marriages.",Richard Abanes claims that church leaders sometimes used polygamy to take advantage of young girls for immoral purposes [REF].,PRO,CON,0.850490927696228,0.6059802770614624
We should end affirmative action,"The Constitutional Court declared in October 2005 that affirmative action i.e. ""providing advantages for people of an ethnic or racial minority group"" as being against its Constitution [REF].","The justification for affirmative action is that it helps to compensate for past discrimination, persecution or exploitation by the ruling class of a culture,[REF] and to address existing discrimination [REF].",PRO,CON,0.6868695020675659,0.4487780332565308
We should end affirmative action,"In February 2007, Sarkozy appeared on a televised debate on TF1 where he expressed his support for affirmative action and the freedom to work overtime.","The Constitutional Court declared in October 2005 that affirmative action i.e. ""providing advantages for people of an ethnic or racial minority group"" as being against its Constitution [REF].",CON,PRO,0.3405173122882843,0.6868695020675659
We should end international aid,"Barr asserts that foreign aid has ""proved to be a drain on the U.S. economy while doing little good for the recipients"", and that ""aid is routinely used by corrupt foreign governments to oppress their people and enrich powerful elites.",ACIAR forms part of the Australian Government's overseas aid program and works toward the aid program's objective of assisting developing countries to reduce poverty and achieve sustainable development in line with the national interest.,PRO,CON,0.70090252161026,0.6503753066062927
We should ban male infant circumcision,The authors reported that neonatal circumcision was associated with reduced risk of invasive penile cancer (OR 0.41; 95% CI 0.13-1.1),"Wilson suggests that circumcision reduces insemination efficiency, reducing a man's capacity for extra-pair fertilizations by impairing sperm competition.",CON,PRO,0.8080111145973206,0.9148558378219604
We should prohibit corporal punishment,"The American Academy of Pediatrics also believes that corporal punishment polarizes the parent-child relationship, reducing the amount of spontaneous cooperation on the part of the child.","Dobson first became well-known with the publication of Dare to Discipline (1970), which encouraged parents to use corporal punishment in disciplining their children [REF].",PRO,CON,0.9010391831398008,0.5106468796730042
We should legalize cannabis,Evidence suggests that cannabis users can develop tolerance to the effects of THC and experience withdrawal symptoms.,"According to the UK medical journal The Lancet, Cannabis has a lower rate of dependence compared to both nicotine and alcohol [REF].",CON,PRO,0.9048621654510498,0.9162986874580384
We should adopt open source software,A report by the Standish Group states that adoption of open-source software models has resulted in savings of about $60 billion per year to consumers [REF].,"The Washington Post reported in 2003 that Lois Boland (USPTO Director of International Relations) said ""that open-source software runs counter to the mission of WIPO, which is to promote intellectual-property rights.""",PRO,CON,0.84947669506073,0.7374152541160583
Sex education should be mandatory,"In 2003 a Catholic church spokesman branded sex education as ""pornography"" and Cardinal O'Brien claimed plans to give sex education to pre-school children amounted to ""state-sponsored sexual abuse of minors.""[REF] .","Given the premise that some adolescents are going to have sex, a harm-reductionist approach supports a sexual education which emphasizes the use of protective devices like condoms and dental dams to protect against unwanted pregnancy and the transmission of STIs.",CON,PRO,0.8025376796722412,0.7579944729804993
We should legalize cannabis,"A large, unselected population-based study, published in British Journal of Psychiatry (2008), examined cannabis use and prodromal symptoms of psychosis at age 15-16 years and concluded that cannabis use was associated with prodromal symptoms of psychosis in adolescence [REF].","Proponents of fully decriminalizing cannabis to allow the regulated cultivation and sale of cannabis, including Law Enforcement Against Prohibition, argue that fully decriminalizing cannabis would largely decrease financial gains earned by gangs in black market cannabis sales and trafficking [REF].",CON,PRO,0.9083563089370728,0.6265594363212585
We should further exploit hydroelectric dams,"A study for the National Institute for Research in the Amazon found that Hydroelectric reservoirs release a large pulse of carbon dioxide from above-water decay of trees left standing in the reservoirs, especially during the first decade after closing [REF].","In 1984, as a leader of Montreal's anglophone community, Leopold proclaimed that notwithstanding the threat of the Quebec sovereignty movement, the hydroelectric power resources of Quebec would always sustain it as a vibrant economy .",CON,PRO,0.8856885433197021,0.7279701828956604
We should legalize cannabis,"Writing in the Canadian Medical Association Journal, smoking cannabis from a pipe may significantly relieve chronic pain in patients with damaged nerves [REF].",A 2007 study of studies published in the Lancet concluded that cannabis users are 40% more likely to be sufferers of a psychotic illness than non-users [REF].,PRO,CON,0.9190701842308044,0.9705387353897096
We should ban corporal punishment in the home,"The Fiskes were opposed to spanking[REF] or corporal punishment of children, indeed, punishment of any kind; and most schools of the time used corporal punishment.","A 1996 literature review by Robert Larzelere suggested that, in some circumstances, corporal punishment of children can increase short-term compliance with parental commands.",PRO,CON,0.3884944617748261,0.661577582359314
We should abolish the monarchy,"A 2002 poll by EKOS Research Associates found that the majority 52% of Canadians think that ""the monarchy is an outdated and regressive institution that has no real relevance to most of Canadians today.""",Political parties agreed in 1991 that the monarchy would remain to enhance political stability and provide an important symbol of national identity for the culturally diverse Nepali people.,PRO,CON,0.9550170302391052,0.4856820106506348
We should ban male infant circumcision,The Catholic Church condemned the observance of circumcision as a mortal sin and ordered against its practice in the Council of Basel-Florence in 1442 [REF].,"In a 2008 study of Kenyan men, Krieger et al. stated that ""Adult male circumcision was not associated with sexual dysfunction.",PRO,CON,0.3029617369174957,0.8698434233665466
We should subsidize biofuels,In 2008 a critical report by the Royal Society stated that biofuels risk failing to deliver significant reductions in greenhouse gas emissions from transport and could even be environmentally damaging unless the Government puts the right policies in place [REF].,"Located in an area that has suffered the devastating environmental impact of the industrial practices of the late 19th through the mid 20th centuries, South Shore Clean Cities is dedicated to preserving and revitalizing Northern Indiana by promoting the use of clean fuels and clean vehicles technology.",CON,PRO,0.9096725583076476,0.5805416703224182
We should ban trans fats usage in food,"In 2007, Cracker Barrel announced plans to remove artificial trans fats from its menu items [REF].",Cancer: There is no scientific consensus that consumption of trans fats significantly increases cancer risks across the board [REF].,PRO,CON,0.2761204838752746,0.8794968128204346
We should subsidize condoms,"The Church is concerned that promotion of condom use will lead to irresponsible, risky sexual behavior (promiscuity and prostitution).",Two surveys conducted in New York in 1890 and 1900 found that 45% of the women surveyed were using condoms to prevent pregnancy [REF].,CON,PRO,0.6654119491577148,0.7168620824813843
We should ban male infant circumcision,"According to the Historia Augusta, the Roman emperor Hadrian issued a decree banning circumcision in the empire,[REF] and some modern scholars argue that this was a main cause of the Jewish Bar Kokhba revolt of 132 CE [REF].","By the 1890s, hernia, bladder infections, kidney stones, insomnia, chronic indigestion, rheumatism, epilepsy, asthma, bedwetting, Bright's disease, erectile dysfunction, syphilis, insanity, and skin cancer had all been linked to the foreskin, and many physicians advocated universal circumcision as a preventive health measure.",PRO,CON,0.6620254516601562,0.8802098035812378
We should prohibit corporal punishment,The research that is available supports the position that spanking and other forms of physical punishment are associated with negative child outcomes.,"Many countries, including some US states, also permit the use of less severe corporal punishment for children in school.",PRO,CON,0.6410143971443176,0.6661058664321899
We should ban male infant circumcision,"A meta-analysis of data from fifteen observational studies of men who have sex with men found ""insufficient evidence that male circumcision protects against HIV infection or other STIs.""[REF] .",There is strong evidence that circumcision reduces the risk of HIV infection in heterosexual men in populations that are at high risk [REF].,PRO,CON,0.9193456768989564,0.8986107110977173
We should legalize prostitution,A law proposal [REF] was introduced in the House of Representatives of the Netherlands in 2009 and amended in 2010 which would ban prostitution by people younger than 21.,The PRC rejects the argument that prostitution is an unremarkable transaction between consenting individuals and that prohibition laws constitute a violation of civil liberties.,CON,PRO,0.83881014585495,0.849384069442749
We should further exploit wind turbines,In January 2012 the Ontario Federation of Agriculture asked the Ontario government to put a moratorium on all wind turbine projects until health effects and other issues have been properly assessed.,"In July 2010, Australia's National Health and Medical Research Council reported that ""there is no published scientific evidence to support adverse effects of wind turbines on health"" [REF].",CON,PRO,0.7294121384620667,0.9117567539215088
We should ban male infant circumcision,"A 13th-century French Maimonides disciple, Isaac ben Yediah claimed that circumcision was an effective way of reducing a woman's sexual desire.","At the same conference, Thomas et al. (2004) reported that ""male circumcision is not associated with HIV or STI prevention in a U.S. Navy population.""[REF] .",CON,PRO,0.7347903847694397,0.8453285694122314
We should legalize cannabis,A study by Complutense University of Madrid found the chemicals in cannabis promote the death of brain cancer cells by essentially helping them feed upon themselves in a process called autophagy.,"In 2001, a report by David Boyum and Mark Kleiman entitled ""Substance Abuse Policy from a Crime-Control Perspective"" found the ""high"" from cannabis is unlikely to trigger violence and concluded:[REF] .",CON,PRO,0.7726190686225891,0.3958510160446167
We should ban male infant circumcision,"A 13th-century French Maimonides disciple, Isaac ben Yediah claimed that circumcision was an effective way of reducing a woman's sexual desire.",Both Simon Peter and James the Just spoke against requiring circumcision in Gentile converts and the Council ruled that circumcision was not necessary.,CON,PRO,0.7347903847694397,0.6453478336334229
We should subsidize condoms,"In March 2009, he criticized Pope Benedict XVI over his comments that condoms will only worsen the AIDS crisis, saying that as a Christian, he felt that such declarations were totally unacceptable [REF].","The Church maintains that countries like Kenya where behavioral changes like abstinence are endorsed instead of condom use, are experiencing greater progress towards controlling the disease than those countries just promoting condoms [REF].",PRO,CON,0.7807304263114929,0.8328314423561096
We should introduce universal health care,"In 2010, Congress passed and President Barack Obama signed the Affordable Health Care for America Act to provide near universal health care coverage in the United States by 2014.","A 1960s record distributed by the American Medical Association, narrated by Ronald Reagan, warns that universal health care could lead to lost freedoms and socialism.",PRO,CON,0.5987172722816467,0.7832679748535156
We should ban male infant circumcision,"Finland's Ministry of Social Affairs and Health reported in 2004 that, ""some 500-1000 circumcisions are performed as a therapeutic measure annually in Finnish hospitals"",[REF] amounting to 710 nationwide cases in 2002 [REF].",The Catholic Church condemned the observance of circumcision as a mortal sin and ordered against its practice in the Council of Basel-Florence in 1442 [REF].,CON,PRO,0.8083090782165527,0.3029617369174957
We should ban breast implants,"The study Mortality Among Canadian Women with Cosmetic Breast Implants (2006), about some 25,000 women with breast implants, reported a 43 per cent lower rate of breast cancer among them than among the general populace, and a lower-than-average risk of cancer [REF].","A 2008 study found an increased risk of ALCL of the breast in women with silicone breast implants, although the overall risk remained exceedingly low due to the rare occurrence of the tumor [REF].",CON,PRO,0.8565319180488586,0.7710559368133545
We should legalize prostitution,"Farley is a leading proponent of the abolitionist view of prostitution[REF] holding that prostitution is inherently exploitive and traumatizing, and should therefore be abolished.",Fernando Gabeira founder of the Green Party has been a strong voice for sex workers' rights in Brazil and introduced legislation in Congress to recognise prostitution as a profession.,CON,PRO,0.7322061657905579,0.6240898370742798
We should abolish the monarchy,Political parties agreed in 1991 that the monarchy would remain to enhance political stability and provide an important symbol of national identity for the culturally diverse Nepali people.,"From that point onward, the Emperor ceased to believe in the monarchy as a viable form of government for Brazil's future, as his remaining heir was a daughter.",CON,PRO,0.4856820106506348,0.2072097212076187
We should end affirmative action,"Sander's paper on mismatching has been refuted by several law professors, including Ian Ayres and Richard Brooks from Yale who use Sander's data to show that eliminating affirmative action would actually reduce the number of black lawyers by 12.7% [REF].","Hardin's last book The Ostrich Factor: Our Population Myopia (1999), a warning about the threat of overpopulation to the Earth's sustainable economic future, called for coercive constraints on ""unqualified reproductive rights"" and argued that affirmative action is a form of racism.",CON,PRO,0.5101680159568787,0.6786555647850037
Homeschooling should be banned,Home education is favored by a growing number of parents who take direct responsibility for their children's education rather than enrolling them in local public schools seen as not meeting expectations.,"In 1980, Holt said, ""I want to make it clear that I don't see homeschooling as some kind of answer to badness of schools.",CON,PRO,0.4413812160491944,0.7577323913574219
We should ban male infant circumcision,"The World Health Organization (WHO) said: ""Although these results demonstrate that male circumcision reduces the risk of men becoming infected with HIV, the UN agencies emphasize that it does not provide complete protection against HIV infection.","A meta-analysis of data from fifteen observational studies of men who have sex with men found ""insufficient evidence that male circumcision protects against HIV infection or other STIs.""[REF] .",CON,PRO,0.9538809061050416,0.9193456768989564
We should legalize cannabis,Some studies have shown that use of cannabis results in the growth of new nerve cells in the hippocampus from both embryonic and adult stem cells.,"Moreover, a 2005 meta-analysis found that cannabis use is a significant independent risk factor for developing psychotic symptoms and psychosis [REF].",PRO,CON,0.6988546848297119,0.9188302755355836
We should ban breast implants,"After investigating, the U.S. FDA has concluded ""the weight of the epidemiological evidence published in the literature does not support an association between fibromyalgia and breast implants.""[REF][REF].",Investigators interviewed Mas on 18 and 19 November 2010 after the French health authority AFSSAPS discovered the PIP breast implants did not conform to regulations.,CON,PRO,0.7469847798347473,0.7135372161865234
We should abolish the monarchy,"A 1999 Gallup poll found that 48% of Canadians thought Canada should have a monarch as its head of state, while 43% thought Canada should discontinue its ties with the monarchy.","At the first session of the Constituent Assembly on 28 May, it voted to declare Nepal a federal democratic republic, thereby abolishing the monarchy.",CON,PRO,0.5679892897605896,0.5258006453514099
We should adopt socialism,"During these years, Mujib developed an affinity for socialism as the ideal solution to mass poverty, unemployment and poor living conditions.","As a model for the development of post-colonial states, the socialist model proved disappointing, fostering economic stagnation among millions of the world's poorest people.",PRO,CON,0.2970572412014008,0.607889711856842
We should end affirmative action,"In the 2000 campaign, Lieberman assured the black voters, ""I have supported affirmative action, I do support affirmative action, and I will support affirmative action because history and current reality make it necessary.""[REF] .","In addition, Mercer opposes affirmative action and argues against the therapeutic society that seeks to attribute individuals' negative or criminal actions to disease or social disorders [REF].",CON,PRO,0.7761022448539734,0.8496481776237488
We should ban male infant circumcision,"Both the WHO and CDC indicate that circumcision may not reduce HIV transmission from men to women, and that data are lacking for the transmission rate of men who engage in anal sex with a female partner [REF].","The issue was addressed at the Council of Jerusalem where Saint Paul made an argument that circumcision was not a necessary practice, vocally supported by Peter, as documented in .",CON,PRO,0.9424210786819458,0.5113906264305115
Abstinence-only sex education should be mandatory,Advocates of abstinence-only education believe that the programs will result in decreased rates of teenage pregnancy and STD infection.,"For instance, abstinence only education fails to decrease people's risks of transmitting STDs in the developing world [REF]. .",PRO,CON,0.8488796353340149,0.603823721408844
We should legalize polygamy,"In 1916, after the passage of the Jones Law, which transferred legislative power to a Philippine Senate and House of Representatives, polygamy was made illegal.","Ramzan Kadyrov, President of the Chechen Republic, has been quoted on radio as saying that the depopulation of Chechnya by war justifies legalizing polygamy [REF].",CON,PRO,0.2610774636268616,0.7877852320671082
We should legalize polygamy,"Romney's paternal great-grandparents practiced plural marriage, and went to Mexico in 1884 after the 1878 U.S. Supreme Court decision in Reynolds v. United States that upheld laws banning polygamy [REF].","Ramzan Kadyrov, President of the Chechen Republic, has been quoted on radio as saying that the depopulation of Chechnya by war justifies legalizing polygamy [REF].",CON,PRO,0.6873000264167786,0.7877852320671082
We should further exploit wind power,The IER claims that Pickens' plan relies on government subsidies and that producing large amounts of wind power is not a viable option.,"As of 2007, wind energy represented only 1.7% of Illinois' energy production, and it was estimated that wind power could provide 5-10% of the state's energy needs [REF].",CON,PRO,0.6715027689933777,0.7943086028099059
We should legalize cannabis,"Gonzales v. Raich, 2005 ruled in a 6-3 decision that the Commerce Clause of the United States Constitution allowed the federal government to ban the use of cannabis, including medical use.",A national telephone survey conducted in 1993 found that between 52% and 55% of Australians believed that growing and possessing cannabis for personal use should be legalised [REF].,CON,PRO,0.7714754343032837,0.8205774426460266
We should fight illegal immigration,"In a late 1980s study, economists overwhelmingly viewed immigration, including illegal immigration, as a positive for the economy [REF].","The conservative Heritage Foundation speculates that illegal immigration increases job competition among low wage earners, both native and foreign born.",CON,PRO,0.5454612374305725,0.8493027091026306
We should legalize cannabis,"In 1974 Dr Robert DuPont, the White House drug czar, began to publicly support decriminalization of cannabis, seeing cannabis as a health problem.","The Drug Enforcement Administration (DEA) has claimed that cannabis leads to increased crime in the un-sourced pamphlet entitled ""Speaking Out Against Drug Legalization.""[REF] .",PRO,CON,0.7711410522460938,0.2840956151485443
We should prohibit corporal punishment,"Although some Christians use physical discipline for religious reasons, the European Commission of Human Rights rejected an application in 1982 by Swedish parents who alleged that Sweden's 1979 ban on parental physical punishment breached their right to respect for family life and religious freedom [REF].","In its General Comment 8 (2000) the Committee on the Rights of the Child stated that there was an ""obligation of all States parties to move quickly to prohibit and eliminate all corporal punishment and all other cruel or degrading forms of punishment of children"" [REF].",CON,PRO,0.5925745964050293,0.7755833864212036
We should abolish the monarchy,"The Southern Society, under Pestel's influence, was more radical and wanted to abolish the monarchy, establish a republic and redistribute land: taking half into state ownership and dividing the rest among the peasants [REF].","Pierre Skilling has asserted that Hergé saw monarchy as ""the legitimate form of government"", noting that democratic ""values seem underrepresented in [such] a classic Franco-Belgian strip"" [REF].",PRO,CON,0.6208189725875854,0.6895995736122131
We should prohibit corporal punishment,"On social issues, Harper argued for ""parental rights"" to use corporal punishment against their children and supported raising the age of sexual consent [REF].",Some psychological research is held to indicate that corporal punishment causes the deterioration of trust bonds between parents and children.,CON,PRO,0.6316759586334229,0.7254254221916199
We should increase government regulation,"Sullivan is a vocal critic of the Environmental Protection Agency, claiming that regulations being pushed by the Obama Administration are harmful to the U.S. economy.","The regulated expression of H19, from biallelic to monoallelic, throughout embryonic development suggests that regulation is essential for the growth of embryonic and extraembryonic tissues [REF].",CON,PRO,0.7434437274932861,0.8577397465705872
Sex education should be mandatory,"[REF] Planned Parenthood, which advocates family planning and sex education, argues that no studies have shown abstinence-only programs to result in delayed intercourse, and cites surveys showing that 76% of American parents want their children to receive comprehensive sexuality education including condom use.","A recent American Psychological Association (APA) press release supported the inclusion of information about condoms in sex education, saying ""comprehensive sexuality education programs.. discuss the appropriate use of condoms"", and ""promote condom use for those who are sexually active.""[REF] .",CON,PRO,0.6089234352111816,0.9176062941551208
We should subsidize condoms,"In 2009, Pope Benedict XVI asserted that handing out condoms is not the solution to combating AIDS and might make the problem worse [REF].","Education, female economic independence, safe sex practices and consistent condom use are proven effective measures against HIV transmission [REF].",CON,PRO,0.8334940075874329,0.6855926513671875
We should increase government regulation,"Sullivan is a vocal critic of the Environmental Protection Agency, claiming that regulations being pushed by the Obama Administration are harmful to the U.S. economy.","Genachowski said regulations would ""support policies that advance our global competitiveness and preserve the Internet as a powerful platform for innovation.""[REF] .",CON,PRO,0.7434437274932861,0.8774446845054626
We should ban partial birth abortions,"As Chairman of the House Subcommittee on the Constitution, Chabot authored the legislation to ban the practice of partial-birth abortion.","In Stenberg v. Carhart (2000), the Court struck down a state ban on partial-birth abortion, concluding that it failed the ""undue burden"" test established in Casey.",PRO,CON,0.696692705154419,0.8255400657653809
We should introduce school vouchers,"In 2006, the Court struck down a law passed by the Florida State Legislature that had created the United States' first statewide education voucher program.","In May 1999, Mayor Giuliani advocated in favor of education vouchers, proposing to allocate several million dollars to allow poor children attending poor-performing public schools to attend private schools [REF].",CON,PRO,0.5252106189727783,0.823322057723999
We should legalize prostitution,"The appellants' argument then, more precisely stated, is that in criminalizing so many activities surrounding the act itself, Parliament has made prostitution de facto illegal if not de jure illegal."",",The PRC rejects the argument that prostitution is an unremarkable transaction between consenting individuals and that prohibition laws constitute a violation of civil liberties.,CON,PRO,0.644332766532898,0.849384069442749
We should legalize polygamy,"President Garfield stated that polygamy offended ""the moral sense of manhood"" and that the LDS Church, which advocated the practice, prevented the ""administration of justice through ordinary instrumentalities of law.""[REF] .","Ramzan Kadyrov, President of the Chechen Republic, has been quoted on radio as saying that the depopulation of Chechnya by war justifies legalizing polygamy [REF].",CON,PRO,0.8153788447380066,0.7877852320671082
We should further exploit wind power,"A 2009 study on wind power in Spain by Gabriel Calzada Alvarez Universidad Rey Juan Carlos concluded that each installed MW of wind power led to the loss of 4.27 jobs, by raising energy costs and driving away electricity-intensive businesses [REF].","Thompson has advocated for a comprehensive energy policy that would call for renewable energy sources, like wind energy and nuclear power, while also expanding exploration for oil and natural gas reserves in Oklahoma.",CON,PRO,0.8311873078346252,0.8363475799560547
We should legalize cannabis,The researchers conclude there is emerging evidence that positive experiences to early cannabis use are a significant predictor of late dependence and that genetic predisposition plays a role in the development of problematic use.,"In 2001, the New Mexico state-commissioned Drug Policy Advisory Group stated that decriminalizing cannabis ""will result in greater availability of resources to respond to more serious crimes without any increased risks to public safety.""[REF] .",CON,PRO,0.8518982529640198,0.8855673670768738
